315582427	1980-01-01 14:47:07	1710620460	330	165
315582428	1980-01-01 14:47:08	1710620461	329	163
315582429	1980-01-01 14:47:09	1710620462	329	163
315582430	1980-01-01 14:47:10	1710620463	329	163
315582431	1980-01-01 14:47:11	1710620464	329	163
315582432	1980-01-01 14:47:12	1710620465	337	163
315582432	1980-01-01 14:47:12	1710620465	327	161
315582433	1980-01-01 14:47:13	1710620466	330	166
315582434	1980-01-01 14:47:14	1710620467	329	162
315582435	1980-01-01 14:47:15	1710620468	330	162
315582436	1980-01-01 14:47:16	1710620469	330	162
315582437	1980-01-01 14:47:17	1710620470	328	162
315582438	1980-01-01 14:47:18	1710620471	328	162
315582439	1980-01-01 14:47:19	1710620472	334	163
315582440	1980-01-01 14:47:20	1710620473	320	161
315582441	1980-01-01 14:47:21	1710620474	328	162
315582442	1980-01-01 14:47:22	1710620475	329	154
315582442	1980-01-01 14:47:22	1710620475	326	161
315582443	1980-01-01 14:47:23	1710620476	333	162
315582445	1980-01-01 14:47:25	1710620478	325	162
315582446	1980-01-01 14:47:26	1710620479	334	162
315582447	1980-01-01 14:47:27	1710620480	322	162
315582448	1980-01-01 14:47:28	1710620481	331	161
315582451	1980-01-01 14:47:31	1710620484	333	214
315582453	1980-01-01 14:47:33	1710620486	333	235
315582453	1980-01-01 14:47:33	1710620486	330	235
315582455	1980-01-01 14:47:35	1710620488	340	239
315582455	1980-01-01 14:47:35	1710620488	320	238
315582456	1980-01-01 14:47:36	1710620489	332	238
315582457	1980-01-01 14:47:37	1710620490	328	235
315582458	1980-01-01 14:47:38	1710620491	323	235
315582459	1980-01-01 14:47:39	1710620492	323	227
315582460	1980-01-01 14:47:40	1710620493	324	231
315582461	1980-01-01 14:47:41	1710620494	324	242
315582463	1980-01-01 14:47:43	1710620496	324	230
315582464	1980-01-01 14:47:44	1710620497	324	230
315582465	1980-01-01 14:47:45	1710620498	324	233
315582466	1980-01-01 14:47:46	1710620499	325	234
315582466	1980-01-01 14:47:46	1710620499	325	238
315582467	1980-01-01 14:47:47	1710620500	321	232
315582468	1980-01-01 14:47:48	1710620501	327	238
315582469	1980-01-01 14:47:49	1710620502	321	232
315582470	1980-01-01 14:47:50	1710620503	319	233
315582471	1980-01-01 14:47:51	1710620504	323	239
315582472	1980-01-01 14:47:52	1710620505	322	237
315582473	1980-01-01 14:47:53	1710620506	315	234
315582474	1980-01-01 14:47:54	1710620507	323	239
315582475	1980-01-01 14:47:55	1710620508	318	238
315582476	1980-01-01 14:47:56	1710620509	321	236
315582477	1980-01-01 14:47:57	1710620510	321	231
315582478	1980-01-01 14:47:58	1710620511	321	237
315582480	1980-01-01 14:48:00	1710620513	303	258
315582482	1980-01-01 14:48:02	1710620515	306	273
315582482	1980-01-01 14:48:02	1710620515	309	292
315582483	1980-01-01 14:48:03	1710620516	312	318
315582484	1980-01-01 14:48:04	1710620517	321	347
315582485	1980-01-01 14:48:05	1710620518	327	369
315582490	1980-01-01 14:48:10	1710620523	325	406
315582490	1980-01-01 14:48:10	1710620523	325	406
315582492	1980-01-01 14:48:12	1710620525	325	415
315582493	1980-01-01 14:48:13	1710620526	325	415
315582494	1980-01-01 14:48:14	1710620527	325	410
315582495	1980-01-01 14:48:15	1710620528	322	414
315582496	1980-01-01 14:48:16	1710620529	323	417
315582497	1980-01-01 14:48:17	1710620530	323	417
315582498	1980-01-01 14:48:18	1710620531	323	417
315582499	1980-01-01 14:48:19	1710620532	325	414
315582500	1980-01-01 14:48:20	1710620533	325	410
315582501	1980-01-01 14:48:21	1710620534	324	417
315582503	1980-01-01 14:48:23	1710620536	324	417
315582504	1980-01-01 14:48:24	1710620537	325	411
