315578474	1980-01-01 13:41:14	off
315578492	1980-01-01 13:41:32	on
315578492	1980-01-01 13:41:32	off
315578622	1980-01-01 13:43:42	on
315578633	1980-01-01 13:43:53	off
315578636	1980-01-01 13:43:56	on
315578637	1980-01-01 13:43:57	off
315578674	1980-01-01 13:44:34	on
315578675	1980-01-01 13:44:35	off
315578693	1980-01-01 13:44:53	on
315578694	1980-01-01 13:44:54	off
315578734	1980-01-01 13:45:34	on
315578737	1980-01-01 13:45:37	off
315578765	1980-01-01 13:46:05	on
315578772	1980-01-01 13:46:12	off
315578777	1980-01-01 13:46:17	on
315578779	1980-01-01 13:46:19	off
