1710613416	1.42
1710613417	-1
1710613418	1.42
1710613419	1.42
1710613420	-1
1710613421	-1
1710613422	1.639
1710613423	1.639
1710613424	-1
1710613425	-1
1710613426	-1
1710613427	-1
1710613428	-1
1710613429	-1
1710613430	-1
1710613431	1.92
1710613432	1.92
1710613433	1.55
1710613434	1.55
1710613435	-1
1710613436	-1
1710613437	-1
1710613438	1.943
1710613439	1.943
1710613440	-1
1710613441	-1
1710613442	-1
1710613443	-1
1710613444	-1
1710613445	-1
1710613446	3.306
1710613447	3.306
1710613448	-1
1710613449	-1
1710613450	-1
1710613451	3.339
1710613452	3.339
1710613453	-1
1710613454	-1
1710613455	-1
1710613456	2.37
1710613457	2.37
1710613458	-1
1710613459	1.513
1710613460	1.513
1710613461	-1
1710613462	-1
1710613463	1.284
1710613464	1.284
1710613465	-1
1710613466	-1
1710613467	-1
1710613468	-1
1710613469	2.505
1710613470	2.505
1710613471	-1
1710613472	-1
1710613473	-1
1710613474	3.353
1710613475	3.353
1710613476	-1
1710613477	-1
1710613478	-1
1710613479	3.118
1710613480	3.118
1710613481	-1
1710613482	-1
1710613483	-1
1710613484	2.079
1710613485	2.079
1710613486	-1
1710613487	-1
1710613488	-1
1710613489	1.822
1710613490	1.822
1710613491	-1
1710613492	-1
1710613493	-1
1710613494	1.41
1710613495	1.41
1710613496	-1
1710613497	-1
1710613498	-1
1710613499	1.143
1710613500	1.143
1710613501	-1
1710613502	-1
1710613503	-1
1710613504	1.92
1710613505	1.92
1710613506	-1
1710613507	-1
1710613508	-1
1710613509	3.245
1710613510	3.245
1710613511	-1
1710613512	-1
1710613513	-1
1710613514	3.301
1710613515	3.301
1710613516	-1
1710613517	-1
1710613518	-1
1710613519	2.187
1710613520	2.187
1710613521	-1
1710613522	-1
1710613523	-1
1710613524	1.316
1710613525	1.316
1710613526	-1
1710613527	-1
1710613528	-1
1710613529	1.925
1710613530	1.925
1710613531	-1
1710613532	-1
1710613533	-1
1710613534	1.452
1710613535	1.452
1710613536	-1
1710613537	1.967
1710613538	1.967
1710613539	-1
1710613540	-1
1710613541	-1
1710613542	1.892
1710613543	1.892
1710613544	-1
1710613545	-1
1710613546	-1
1710613547	2.753
1710613548	2.753
1710613549	-1
1710613550	-1
1710613551	-1
1710613552	3.208
1710613553	3.208
1710613554	-1
1710613555	-1
1710613556	-1
1710613557	3.086
1710613558	3.086
1710613559	-1
1710613560	-1
1710613561	-1
1710613562	-1
1710613563	2.206
1710613564	2.206
1710613565	-1
1710613566	-1
1710613567	-1
1710613568	1.817
1710613569	1.817
1710613570	-1
1710613571	-1
1710613572	-1
1710613573	1.223
1710613574	1.223
1710613575	-1
1710613576	-1
1710613577	-1
1710613578	1.63
1710613579	1.63
1710613580	-1
1710613581	-1
1710613582	-1
1710613583	2.295
1710613584	2.295
1710613585	-1
1710613586	-1
1710613587	-1
1710613588	2.421
1710613589	2.421
1710613590	-1
1710613850	1.377
1710613851	1.377
1710613852	-1
1710613853	-1
1710613854	-1
1710613855	-1
1710613856	1.77
1710613857	1.77
1710613858	-1
1710613859	-1
1710613860	-1
1710613861	2.3
1710613862	2.3
1710613863	-1
1710613864	-1
1710613865	-1
1710613866	3.208
1710613867	3.208
1710613868	-1
1710613869	-1
1710613870	-1
1710613871	3.189
1710613872	3.189
1710613873	-1
1710613874	-1
1710613875	-1
1710613876	2.543
1710613877	2.543
1710613878	-1
1710613879	-1
1710613880	1.555
1710613881	1.555
1710613882	-1
1710613883	-1
1710613884	-1
1710613885	1.733
1710613886	1.733
1710613887	-1
1710613888	-1
1710613889	-1
1710613890	1.939
1710613891	1.939
1710613892	-1
1710613893	-1
1710613894	-1
1710613895	-1
1710613896	1.971
1710613897	1.971
1710613898	-1
1710613899	-1
1710613900	3.868
1710613901	3.868
1710613902	-1
1710613903	-1
1710613904	-1
1710613905	3.24
1710613906	3.24
1710613907	-1
1710613908	-1
1710613909	-1
1710613910	3.549
1710613911	3.549
1710613912	-1
1710613913	-1
1710613914	-1
1710613915	-1
1710613916	-1
1710613917	-1
1710613918	-1
1710613919	-1
1710613920	-1
1710613921	2.004
1710613922	2.004
1710613923	-1
1710613924	-1
1710613925	-1
1710613926	1.85
1710613927	1.85
1710613928	-1
1710613929	-1
1710613930	1.569
1710613931	1.569
1710613932	-1
1710613933	-1
1710613934	-1
1710613935	-1
1710613936	1.368
1710613937	1.368
1710613938	-1
1710613939	-1
1710613940	-1
1710613941	2.73
1710613942	2.73
1710613943	-1
1710613944	-1
1710613945	-1
1710613946	3.306
1710613947	3.306
1710613948	-1
1710613949	-1
1710613950	2.248
1710613951	2.248
1710613952	-1
1710613953	-1
1710613954	-1
1710613955	-1
1710613956	2.608
1710613957	2.608
1710613958	-1
1710613959	-1
1710613960	1.709
1710613961	1.709
1710613962	-1
1710613963	-1
1710613964	-1
1710613965	1.911
1710613966	1.911
1710613967	-1
1710613968	-1
1710613969	-1
1710613970	1.934
1710613971	1.934
1710613972	-1
1710613973	-1
1710613974	-1
1710613975	1.911
1710613976	1.911
1710613977	-1
1710613978	-1
1710613979	-1
1710613980	1.194
1710613981	1.194
1710613982	-1
1710613983	-1
1710613984	-1
1710613985	1.696
1710613986	1.696
1710613987	-1
1710613988	-1
1710613989	-1
1710613990	1.93
1710613991	1.93
1710613992	-1
1710613993	-1
1710613994	-1
1710613995	2.403
1710613996	2.403
1710613997	-1
1710613998	-1
1710613999	-1
1710614000	3.142
1710614001	3.142
1710614002	-1
1710614003	-1
1710614004	-1
1710614005	2.907
1710614006	2.907
1710614007	-1
1710614008	-1
1710614009	-1
1710614010	1.808
1710614011	1.808
1710614012	-1
1710614013	-1
1710614014	-1
1710614015	1.307
1710614016	1.307
1710614017	-1
1710614018	-1
1710614019	-1
1710614020	1.934
1710614021	1.934
1710614022	-1
1710614023	-1
1710614024	-1
1710614025	1.434
1710614026	1.434
1710614199	2.06
1710614200	2.06
1710614201	-1
1710614202	-1
1710614203	-1
1710614204	-1
1710614205	-1
1710614206	1.373
1710614207	1.373
1710614208	-1
1710614209	-1
1710614210	-1
1710614211	-1
1710614212	2.079
1710614213	2.079
1710614214	1.841
1710614215	1.841
1710614216	-1
1710614217	-1
1710614218	-1
1710614219	-1
1710614220	-1
1710614221	2.028
1710614222	2.028
1710614223	-1
1710614224	3.147
1710614225	3.147
1710614226	-1
1710614227	3.189
1710614228	3.189
1710614229	3.179
1710614230	3.179
1710614231	3.179
1710614232	3.058
1710614233	3.058
1710614234	-1
1710614235	-1
1710614236	-1
1710614237	3.109
1710614238	3.109
1710614239	-1
1710614240	-1
1710614241	-1
1710614242	-1
1710614243	3.582
1710614244	3.582
1710614245	-1
1710614246	-1
1710614247	2.375
1710614248	2.375
1710614249	-1
1710614250	-1
1710614251	-1
1710614252	-1
1710614253	1.775
1710614254	1.723
1710614255	1.723
1710614256	1.513
1710614257	1.434
1710614258	1.434
1710614259	1.48
1710614260	-1
1710614261	-1
1710614262	-1
1710614263	1.943
1710614264	1.943
1710614265	-1
1710614266	-1
1710614267	-1
1710614268	1.794
1710614269	1.794
1710614270	-1
1710614271	-1
1710614272	-1
1710614273	2.201
1710614274	2.201
1710614275	-1
1710614276	-1
1710614277	-1
1710614278	1.532
1710614279	1.532
1710614280	-1
1710614281	-1
1710614282	-1
1710614283	2.412
1710614284	2.412
1710614285	-1
1710614286	-1
1710614287	-1
1710614288	3.615
1710614289	3.615
1710614290	-1
1710614291	-1
1710614292	-1
1710614293	2.907
1710614294	2.907
1710614295	-1
1710614296	-1
1710614297	-1
1710614298	1.985
1710614299	1.985
1710614300	-1
1710614301	-1
1710614302	-1
1710614303	1.808
1710614304	1.808
1710614305	-1
1710614306	-1
1710614307	-1
1710614308	2.07
1710614309	2.07
1710614310	-1
1710614311	-1
1710614312	-1
1710614313	2.262
1710614314	2.262
1710614315	-1
1710614316	-1
1710614317	-1
1710614318	2.29
1710614319	2.29
1710614320	-1
1710614321	-1
1710614322	-1
1710614323	-1
1710614324	-1
1710614325	-1
1710614326	-1
1710614327	-1
1710614328	-1
1710614329	-1
1710614330	2.346
1710614331	2.346
1710614332	-1
1710614333	2.524
1710614334	2.524
1710614335	-1
1710614336	-1
1710614337	-1
1710614338	2.046
1710614339	2.046
1710614340	-1
1710614341	-1
1710614342	-1
1710614343	1.967
1710614344	1.967
1710614345	-1
1710614346	-1
1710614347	-1
1710614348	1.302
1710614349	1.302
1710614350	-1
1710614351	-1
1710614352	-1
1710614353	1.34
1710614354	1.34
1710614355	-1
1710614356	-1
1710614357	-1
1710614358	2.421
1710614359	2.421
1710614360	-1
1710614361	-1
1710614362	-1
1710614363	3.474
1710614364	3.474
1710614365	-1
1710614366	-1
1710614367	-1
1710614368	-1
1710614369	-1
1710614370	3.559
1710614371	3.559
1710614372	-1
1710614373	3.367
1710614374	3.367
1710614375	-1
1710614376	-1
1710614377	-1
1710614378	2.552
1710614379	2.552
1710614380	-1
1710614381	-1
1710614382	-1
1710614383	1.714
1710614384	1.714
1710614385	-1
1710614386	-1
1710614387	-1
1710614388	1.513
1710614389	1.513
1710614390	-1
1710614391	-1
1710614392	-1
1710614393	1.728
1710614394	1.728
1710614538	1.293
1710614539	1.27
1710614540	1.27
1710614541	1.312
1710614542	1.33
1710614543	1.345
1710614544	1.466
1710614545	1.784
1710614546	1.593
1710614547	1.593
1710614548	1.625
1710614549	1.649
1710614550	-1
1710614551	1.639
1710614552	1.639
1710614553	-1
1710614554	-1
1710614555	-1
1710614556	1.429
1710614557	1.429
1710614558	1.733
1710614559	1.733
1710614560	-1
1710614561	-1
1710614562	-1
1710614563	2.257
1710614564	2.257
1710614565	-1
1710614566	-1
1710614567	-1
1710614568	2.346
1710614569	2.346
1710614570	-1
1710614571	-1
1710614572	-1
1710614573	3.236
1710614574	3.236
1710614575	-1
1710614576	-1
1710614577	-1
1710614578	3.61
1710614579	3.61
1710614580	-1
1710614581	-1
1710614582	-1
1710614583	2.365
1710614584	2.365
1710614585	-1
1710614586	-1
1710614587	-1
1710614588	2.44
1710614589	2.44
1710614590	-1
1710614591	-1
1710614592	-1
1710614593	1.714
1710614594	1.714
1710614595	-1
1710614596	-1
1710614597	-1
1710614598	-1
1710614599	1.883
1710614600	1.883
1710614601	-1
1710614602	-1
1710614603	-1
1710614604	2.013
1710614605	2.013
1710614606	-1
1710614607	-1
1710614608	-1
1710614609	2.065
1710614610	1.686
1710614611	1.541
1710614612	1.517
1710614613	1.517
1710614614	1.532
1710614615	1.649
1710614616	-1
1710614617	-1
1710614618	-1
1710614619	-1
1710614620	2.21
1710614621	2.21
1710614622	-1
1710614623	-1
1710614624	-1
1710614625	2.51
1710614626	2.51
1710614627	-1
1710614628	-1
1710614629	-1
1710614630	-1
1710614631	-1
1710614632	-1
1710614633	-1
1710614634	-1
1710614635	3.634
1710614636	3.634
1710614637	-1
1710614638	-1
1710614639	-1
1710614640	2.753
1710614641	2.753
1710614642	-1
1710614643	-1
1710614644	1.747
1710614645	1.747
1710614646	-1
1710614647	-1
1710614648	-1
1710614649	-1
1710614650	-1
1710614651	-1
1710614652	1.719
1710614653	1.719
1710614654	-1
1710614655	1.48
1710614656	1.48
1710614657	-1
1710614658	-1
1710614659	-1
1710614660	-1
1710614661	-1
1710614662	1.742
1710614663	1.742
1710614664	1.883
1710614665	1.934
1710614666	1.93
1710614667	1.93
1710614668	2.074
1710614669	2.3
1710614670	2.3
1710614671	-1
1710614672	-1
1710614673	-1
1710614674	-1
1710614675	-1
1710614676	-1
1710614677	2.777
1710614678	2.777
1710614679	-1
1710614680	3.638
1710614681	3.638
1710614682	-1
1710614683	-1
1710614684	2.276
1710614685	2.276
1710614686	-1
1710614687	-1
1710614688	-1
1710614689	1.63
1710614690	1.63
1710614691	-1
1710614692	-1
1710614693	-1
1710614694	1.363
1710614695	1.363
1710614696	-1
1710614697	-1
1710614698	-1
1710614699	1.723
1710614700	1.723
1710614701	-1
1710614702	-1
1710614703	-1
1710614704	2.023
1710614705	2.023
1710614706	-1
1710614707	-1
1710614708	-1
1710614709	1.7
1710614710	1.7
1710614711	-1
1710614712	-1
1710614713	-1
1710614714	2.084
1710614715	2.084
1710614716	-1
1710614717	-1
1710614718	-1
1710614719	2.192
1710614720	2.182
1710614721	2.145
1710614722	2.145
1710614723	1.952
1710614724	1.952
1710614725	-1
1710614726	-1
1710614727	-1
