315577979	1980-01-01 13:32:59	on
315577981	1980-01-01 13:33:01	off
315578001	1980-01-01 13:33:21	on
315578002	1980-01-01 13:33:22	off
315578016	1980-01-01 13:33:36	on
315578018	1980-01-01 13:33:38	off
315578041	1980-01-01 13:34:01	on
315578059	1980-01-01 13:34:19	off
315578080	1980-01-01 13:34:40	on
315578084	1980-01-01 13:34:44	off
315578110	1980-01-01 13:35:10	on
315578114	1980-01-01 13:35:14	off
315578131	1980-01-01 13:35:31	on
315578134	1980-01-01 13:35:34	off
315578139	1980-01-01 13:35:39	on
