315578893	1980-01-01 13:48:13	on
315578900	1980-01-01 13:48:20	off
315578934	1980-01-01 13:48:54	on
315578936	1980-01-01 13:48:56	off
315578937	1980-01-01 13:48:57	on
315578959	1980-01-01 13:49:19	off
315578965	1980-01-01 13:49:25	on
315579011	1980-01-01 13:50:11	off
315579026	1980-01-01 13:50:26	on
315579030	1980-01-01 13:50:30	off
315579033	1980-01-01 13:50:33	on
315579036	1980-01-01 13:50:36	off
315579099	1980-01-01 13:51:39	on
315579111	1980-01-01 13:51:51	off
315579136	1980-01-01 13:52:16	on
315579137	1980-01-01 13:52:17	off
315579143	1980-01-01 13:52:23	on
315579146	1980-01-01 13:52:26	off
