1710618066	2024-03-16 20:41:06	399a	-46
1710618066	2024-03-16 20:41:06	6aca	-61
1710618066	2024-03-16 20:41:06	c492	-30
1710618066	2024-03-16 20:41:06	1fa0	-40
1710618070	2024-03-16 20:41:10	399a	-45
1710618070	2024-03-16 20:41:10	c492	-32
1710618070	2024-03-16 20:41:10	1fa0	-33
1710618074	2024-03-16 20:41:14	a304	-41
1710618074	2024-03-16 20:41:14	399a	-30
1710618074	2024-03-16 20:41:14	c492	-32
1710618074	2024-03-16 20:41:14	1fa0	-35
1710618075	2024-03-16 20:41:15	399a	-31
1710618075	2024-03-16 20:41:15	1fa0	-33
1710618075	2024-03-16 20:41:15	a304	-38
1710618075	2024-03-16 20:41:15	c492	-32
1710618075	2024-03-16 20:41:15	a304	-33
1710618075	2024-03-16 20:41:15	399a	-54
1710618075	2024-03-16 20:41:15	1fa0	-31
1710618075	2024-03-16 20:41:15	c492	-32
1710618077	2024-03-16 20:41:17	399a	-53
1710618077	2024-03-16 20:41:17	6aca	-51
1710618077	2024-03-16 20:41:17	1fa0	-33
1710618077	2024-03-16 20:41:17	c492	-33
1710618077	2024-03-16 20:41:17	a304	-50
1710618077	2024-03-16 20:41:17	1fa0	-41
1710618077	2024-03-16 20:41:17	c492	-33
1710618078	2024-03-16 20:41:18	399a	-35
1710618078	2024-03-16 20:41:18	a304	-46
1710618078	2024-03-16 20:41:18	c492	-30
1710618078	2024-03-16 20:41:18	1fa0	-35
1710618078	2024-03-16 20:41:18	399a	-35
1710618078	2024-03-16 20:41:18	a304	-67
1710618078	2024-03-16 20:41:18	1fa0	-41
1710618078	2024-03-16 20:41:18	c492	-31
1710618078	2024-03-16 20:41:18	c492	-31
1710618078	2024-03-16 20:41:18	399a	-35
1710618078	2024-03-16 20:41:18	6aca	-61
1710618078	2024-03-16 20:41:18	1fa0	-34
1710618079	2024-03-16 20:41:19	399a	-34
1710618079	2024-03-16 20:41:19	a304	-40
1710618079	2024-03-16 20:41:19	1fa0	-36
1710618079	2024-03-16 20:41:19	c492	-30
1710618079	2024-03-16 20:41:19	a304	-39
1710618079	2024-03-16 20:41:19	1fa0	-41
1710618079	2024-03-16 20:41:19	399a	-35
1710618079	2024-03-16 20:41:19	c492	-32
1710618080	2024-03-16 20:41:20	399a	-35
1710618080	2024-03-16 20:41:20	a304	-37
1710618080	2024-03-16 20:41:20	1fa0	-38
1710618080	2024-03-16 20:41:20	c492	-31
1710618081	2024-03-16 20:41:21	a304	-38
1710618081	2024-03-16 20:41:21	399a	-36
1710618081	2024-03-16 20:41:21	1fa0	-37
1710618081	2024-03-16 20:41:21	c492	-30
1710618081	2024-03-16 20:41:21	399a	-34
1710618081	2024-03-16 20:41:21	a304	-39
1710618081	2024-03-16 20:41:21	1fa0	-35
1710618081	2024-03-16 20:41:21	c492	-39
1710618082	2024-03-16 20:41:22	399a	-34
1710618082	2024-03-16 20:41:22	a304	-37
1710618082	2024-03-16 20:41:22	1fa0	-37
1710618082	2024-03-16 20:41:22	c492	-53
1710618082	2024-03-16 20:41:22	399a	-37
1710618082	2024-03-16 20:41:22	a304	-36
1710618082	2024-03-16 20:41:22	1fa0	-37
1710618082	2024-03-16 20:41:22	c492	-53
1710618083	2024-03-16 20:41:23	1fa0	-32
1710618083	2024-03-16 20:41:23	399a	-39
1710618083	2024-03-16 20:41:23	c492	-58
1710618083	2024-03-16 20:41:23	c492	-55
1710618083	2024-03-16 20:41:23	1fa0	-32
1710618083	2024-03-16 20:41:23	399a	-39
1710618083	2024-03-16 20:41:23	399a	-51
1710618083	2024-03-16 20:41:23	1fa0	-36
1710618083	2024-03-16 20:41:23	c492	-37
1710618085	2024-03-16 20:41:25	2eff	-42
1710618085	2024-03-16 20:41:25	6aca	-64
1710618085	2024-03-16 20:41:25	c492	-31
1710618085	2024-03-16 20:41:25	1fa0	-38
1710618090	2024-03-16 20:41:30	1fa0	-35
1710618090	2024-03-16 20:41:30	a304	-38
1710618090	2024-03-16 20:41:30	399a	-47
1710618090	2024-03-16 20:41:30	c492	-43
1710618095	2024-03-16 20:41:35	399a	-60
1710618095	2024-03-16 20:41:35	a304	-61
1710618095	2024-03-16 20:41:35	c492	-32
1710618095	2024-03-16 20:41:35	1fa0	-55
1710618099	2024-03-16 20:41:39	a304	-48
1710618099	2024-03-16 20:41:39	1fa0	-32
1710618099	2024-03-16 20:41:39	c492	-31
1710618104	2024-03-16 20:41:44	1fa0	-38
1710618104	2024-03-16 20:41:44	a304	-40
1710618104	2024-03-16 20:41:44	399a	-49
1710618104	2024-03-16 20:41:44	c492	-29
1710618109	2024-03-16 20:41:49	399a	-37
1710618109	2024-03-16 20:41:49	1fa0	-55
1710618109	2024-03-16 20:41:49	c492	-29
1710618117	2024-03-16 20:41:57	6aca	-58
1710618117	2024-03-16 20:41:57	399a	-54
1710618117	2024-03-16 20:41:57	1fa0	-60
1710618117	2024-03-16 20:41:57	c492	-31
1710618118	2024-03-16 20:41:58	6aca	-57
1710618118	2024-03-16 20:41:58	399a	-38
1710618118	2024-03-16 20:41:58	1fa0	-44
1710618118	2024-03-16 20:41:58	c492	-38
1710618119	2024-03-16 20:41:59	c492	-30
1710618119	2024-03-16 20:41:59	6aca	-45
1710618119	2024-03-16 20:41:59	399a	-33
1710618119	2024-03-16 20:41:59	1fa0	-43
1710618119	2024-03-16 20:41:59	399a	-31
1710618119	2024-03-16 20:41:59	6aca	-45
1710618119	2024-03-16 20:41:59	1fa0	-52
1710618119	2024-03-16 20:41:59	c492	-30
1710618119	2024-03-16 20:41:59	6aca	-53
1710618119	2024-03-16 20:41:59	1fa0	-45
1710618119	2024-03-16 20:41:59	c492	-31
1710618119	2024-03-16 20:41:59	399a	-42
1710618120	2024-03-16 20:42:00	399a	-41
1710618120	2024-03-16 20:42:00	1fa0	-55
1710618120	2024-03-16 20:42:00	c492	-32
1710618121	2024-03-16 20:42:01	6aca	-55
1710618121	2024-03-16 20:42:01	2eff	-53
1710618121	2024-03-16 20:42:01	c492	-30
1710618121	2024-03-16 20:42:01	1fa0	-46
1710618122	2024-03-16 20:42:02	6aca	-46
1710618122	2024-03-16 20:42:02	399a	-38
1710618122	2024-03-16 20:42:02	c492	-31
1710618122	2024-03-16 20:42:02	1fa0	-38
1710618125	2024-03-16 20:42:05	6aca	-52
1710618125	2024-03-16 20:42:05	399a	-46
1710618125	2024-03-16 20:42:05	1fa0	-48
1710618125	2024-03-16 20:42:05	c492	-31
1710618126	2024-03-16 20:42:06	399a	-47
1710618126	2024-03-16 20:42:06	6aca	-38
1710618126	2024-03-16 20:42:06	1fa0	-54
1710618126	2024-03-16 20:42:06	c492	-29
1710618126	2024-03-16 20:42:06	6aca	-38
1710618126	2024-03-16 20:42:06	399a	-54
1710618126	2024-03-16 20:42:06	1fa0	-50
1710618126	2024-03-16 20:42:06	c492	-29
1710618127	2024-03-16 20:42:07	399a	-34
1710618127	2024-03-16 20:42:07	6aca	-45
1710618127	2024-03-16 20:42:07	1fa0	-64
1710618127	2024-03-16 20:42:07	c492	-29
1710618134	2024-03-16 20:42:14	399a	-30
1710618134	2024-03-16 20:42:14	a304	-60
1710618134	2024-03-16 20:42:14	c492	-30
1710618134	2024-03-16 20:42:14	1fa0	-63
1710618134	2024-03-16 20:42:14	399a	-30
1710618134	2024-03-16 20:42:14	6aca	-55
1710618134	2024-03-16 20:42:14	c492	-30
1710618134	2024-03-16 20:42:14	1fa0	-51
1710618135	2024-03-16 20:42:15	a304	-64
1710618135	2024-03-16 20:42:15	399a	-31
1710618135	2024-03-16 20:42:15	1fa0	-56
1710618135	2024-03-16 20:42:15	c492	-29
1710618135	2024-03-16 20:42:15	399a	-31
1710618135	2024-03-16 20:42:15	1fa0	-53
1710618135	2024-03-16 20:42:15	6aca	-50
1710618135	2024-03-16 20:42:15	c492	-31
1710618136	2024-03-16 20:42:16	399a	-31
1710618136	2024-03-16 20:42:16	6aca	-50
1710618136	2024-03-16 20:42:16	c492	-29
1710618136	2024-03-16 20:42:16	1fa0	-49
1710618136	2024-03-16 20:42:16	399a	-29
1710618136	2024-03-16 20:42:16	6aca	-59
1710618136	2024-03-16 20:42:16	1fa0	-52
1710618136	2024-03-16 20:42:16	c492	-29
1710618137	2024-03-16 20:42:17	399a	-30
1710618137	2024-03-16 20:42:17	1fa0	-48
1710618137	2024-03-16 20:42:17	a304	-69
1710618137	2024-03-16 20:42:17	c492	-31
1710618140	2024-03-16 20:42:20	6aca	-57
1710618140	2024-03-16 20:42:20	399a	-30
1710618140	2024-03-16 20:42:20	1fa0	-48
1710618140	2024-03-16 20:42:20	c492	-29
1710618140	2024-03-16 20:42:20	6aca	-54
1710618140	2024-03-16 20:42:20	399a	-32
1710618140	2024-03-16 20:42:20	1fa0	-48
1710618140	2024-03-16 20:42:20	c492	-30
1710618148	2024-03-16 20:42:28	399a	-30
1710618148	2024-03-16 20:42:28	6aca	-54
1710618148	2024-03-16 20:42:28	1fa0	-49
1710618148	2024-03-16 20:42:28	c492	-29
1710618149	2024-03-16 20:42:29	1fa0	-44
1710618149	2024-03-16 20:42:29	a304	-63
1710618149	2024-03-16 20:42:29	399a	-33
1710618149	2024-03-16 20:42:29	c492	-29
1710618152	2024-03-16 20:42:32	399a	-32
1710618152	2024-03-16 20:42:32	6aca	-44
1710618152	2024-03-16 20:42:32	c492	-29
1710618152	2024-03-16 20:42:32	1fa0	-42
1710618158	2024-03-16 20:42:38	a304	-51
1710618158	2024-03-16 20:42:38	399a	-45
1710618158	2024-03-16 20:42:38	1fa0	-46
1710618158	2024-03-16 20:42:38	c492	-29
1710618159	2024-03-16 20:42:39	6aca	-37
1710618159	2024-03-16 20:42:39	399a	-33
1710618159	2024-03-16 20:42:39	1fa0	-69
1710618159	2024-03-16 20:42:39	c492	-30
1710618161	2024-03-16 20:42:41	399a	-31
1710618161	2024-03-16 20:42:41	6aca	-34
1710618161	2024-03-16 20:42:41	1fa0	-68
1710618161	2024-03-16 20:42:41	c492	-16
1710618164	2024-03-16 20:42:44	8171	-48
1710618164	2024-03-16 20:42:44	2eff	-32
1710618164	2024-03-16 20:42:44	6aca	-44
1710618164	2024-03-16 20:42:44	eb38	-54
1710618165	2024-03-16 20:42:45	2eff	-35
1710618165	2024-03-16 20:42:45	6aca	-55
1710618165	2024-03-16 20:42:45	1fa0	-40
1710618165	2024-03-16 20:42:45	c492	-33
1710618166	2024-03-16 20:42:46	2eff	-60
1710618166	2024-03-16 20:42:46	1fa0	-31
1710618166	2024-03-16 20:42:46	eb38	-33
1710618166	2024-03-16 20:42:46	2eff	-34
1710618166	2024-03-16 20:42:46	a304	-55
