1710613850	3.568
1710613851	3.568
1710613852	3.587
1710613853	3.647
1710613854	3.647
1710613855	3.746
1710613856	3.746
1710613857	3.807
1710613858	-1
1710613859	-1
1710613860	4.252
1710613861	4.252
1710613862	-1
1710613863	-1
1710613864	-1
1710613865	-1
1710613866	4.046
1710613867	4.046
1710613868	-1
1710613869	-1
1710613870	4.139
1710613871	4.139
1710613872	-1
1710613873	-1
1710613874	-1
1710613875	-1
1710613876	3.39
1710613877	3.39
1710613878	-1
1710613879	2.735
1710613880	2.735
1710613881	-1
1710613882	-1
1710613883	-1
1710613884	-1
1710613885	6.416
1710613886	6.416
1710613887	-1
1710613888	-1
1710613889	-1
1710613890	6.182
1710613891	6.182
1710613892	-1
1710613893	-1
1710613894	-1
1710613895	-1
1710613896	6.688
1710613897	6.688
1710613898	-1
1710613899	-1
1710613900	5.325
1710613901	5.325
1710613902	-1
1710613903	-1
1710613904	-1
1710613905	4.603
1710613906	4.603
1710613907	-1
1710613908	-1
1710613909	-1
1710613910	4.472
1710613911	4.472
1710613912	4.566
1710613913	4.566
1710613914	4.74
1710613915	4.641
1710613916	4.322
1710613917	4.313
1710613918	3.91
1710613919	3.816
1710613920	3.816
1710613921	3.868
1710613922	3.868
1710613923	-1
1710613924	-1
1710613925	-1
1710613926	-1
1710613927	-1
1710613928	-1
1710613929	-1
1710613930	-1
1710613931	-1
1710613932	-1
1710613933	-1
1710613934	-1
1710613935	5.362
1710613936	5.362
1710613937	-1
1710613938	-1
1710613939	-1
1710613940	-1
1710613941	4.875
1710613942	4.875
1710613943	-1
1710613944	-1
1710613945	5.152
1710613946	5.152
1710613947	-1
1710613948	-1
1710613949	-1
1710613950	-1
1710613951	5.091
1710613952	5.091
1710613953	-1
1710613954	-1
1710613955	4.702
1710613956	4.702
1710613957	-1
1710613958	-1
1710613959	3.175
1710613960	3.175
1710613961	-1
1710613962	-1
1710613963	-1
1710613964	-1
1710613965	2.515
1710613966	2.515
1710613967	-1
1710613968	-1
1710613969	-1
1710613970	1.607
1710613971	1.607
1710613972	-1
1710613973	-1
1710613974	-1
1710613975	0.389
1710613976	0.389
1710613977	-1
1710613978	-1
1710613979	-1
1710613980	1.448
1710613981	1.448
1710613982	-1
1710613983	-1
1710613984	-1
1710613985	1.826
1710613986	1.826
1710613987	-1
1710613988	-1
1710613989	-1
1710613990	1.761
1710613991	1.761
1710613992	1.765
1710613993	1.728
1710613994	1.728
1710613995	1.728
1710613996	1.728
1710613997	1.686
1710613998	1.517
1710613999	1.517
1710614000	1.536
1710614001	-1
1710614002	-1
1710614003	1.56
1710614004	1.429
1710614005	1.429
1710614006	1.475
1710614007	1.826
1710614008	1.747
1710614009	1.513
1710614010	1.429
1710614011	1.354
1710614012	1.354
1710614013	1.424
1710614014	1.7
1710614015	1.747
1710614016	1.747
1710614017	1.789
1710614018	1.789
1710614019	1.756
1710614020	1.756
1710614021	2.248
1710614022	2.248
1710614023	2.323
1710614024	2.323
1710614025	2.538
1710614026	2.669
1710614027	2.861
1710614028	3.175
1710614029	-1
1710614030	-1
1710614031	4.069
1710614032	4.069
1710614033	-1
1710614034	-1
1710614035	3.966
1710614036	3.966
1710614037	-1
1710614038	-1
1710614039	-1
1710614040	3.133
1710614041	3.133
1710614042	4.496
1710614043	4.496
1710614044	-1
1710614045	-1
1710614046	-1
1710614047	-1
1710614048	-1
1710614049	-1
1710614050	-1
1710614051	4.275
1710614052	4.275
1710614053	4.313
1710614054	4.313
1710614055	-1
1710614056	-1
1710614057	-1
1710614058	-1
1710614059	-1
1710614060	-1
1710614061	4.317
1710614062	4.317
1710614063	-1
1710614064	-1
1710614065	-1
1710614066	3.699
1710614067	3.699
1710614068	4.383
1710614069	4.383
1710614070	-1
1710614071	-1
1710614072	4.674
1710614073	4.674
1710614074	-1
1710614075	-1
1710614076	-1
1710614077	3.399
1710614078	3.399
1710614079	-1
1710614080	-1
1710614081	-1
1710614082	-1
1710614083	-1
1710614084	4.571
1710614085	4.571
1710614086	-1
1710614087	4.383
1710614088	4.383
1710614089	-1
1710614090	-1
1710614091	-1
1710614092	-1
1710614093	6.487
1710614094	6.487
1710614095	-1
1710614096	-1
1710614097	5.236
1710614098	5.236
1710614099	-1
1710614100	-1
1710614101	-1
1710614102	4.772
1710614103	4.772
1710614104	-1
1710614105	-1
1710614106	-1
1710614107	4.163
1710614108	4.163
1710614109	-1
1710614110	-1
1710614111	-1
1710614112	-1
1710614113	-1
1710614114	-1
1710614115	-1
1710614116	-1
1710614117	-1
1710614118	-1
1710614119	-1
1710614120	-1
1710614121	5.072
1710614122	5.072
1710614123	-1
1710614124	-1
1710614125	-1
1710614126	3.844
1710614127	3.844
1710614128	-1
1710614129	3.259
1710614130	3.259
1710614131	-1
1710614132	-1
1710614133	2.468
1710614134	2.468
1710614135	2.477
1710614136	2.651
1710614137	2.651
1710614138	3.236
1710614139	3.231
1710614140	3.231
1710614141	2.786
1710614142	2.646
1710614143	2.632
1710614144	2.632
1710614145	2.618
1710614146	2.604
1710614147	2.604
1710614148	2.608
1710614149	2.608
1710614150	2.608
1710614151	3.381
1710614152	2.604
1710614153	2.585
1710614154	2.58
1710614155	2.58
1710614156	-1
1710614157	-1
1710614158	-1
1710614159	-1
1710614160	3.391
1710614161	3.391
1710614162	-1
1710614163	-1
1710614164	-1
1710614165	2.683
1710614166	2.683
1710614167	-1
1710614168	-1
1710614169	-1
1710614170	3.048
1710614171	3.048
1710614172	-1
1710614173	-1
1710614174	-1
1710614175	2.585
1710614176	2.585
1710614177	-1
1710614178	-1
1710614179	3.081
1710614180	3.081
1710614181	2.8
1710614182	2.8
1710614183	3.212
1710614184	2.678
1710614185	2.678
1710614186	2.819
1710614187	2.646
1710614188	2.604
1710614189	2.548
1710614190	2.548
1710614191	-1
1710614192	2.697
1710614193	2.384
1710614194	2.384
1710614195	2.361
1710614196	2.332
1710614197	2.332
1710614198	2.375
1710614199	2.323
1710614200	2.323
1710614201	2.304
1710614202	2.304
1710614203	2.318
1710614204	2.318
1710614205	-1
1710614206	-1
1710614207	-1
1710614208	-1
1710614209	2.365
1710614210	2.365
1710614211	-1
1710614212	-1
1710614213	-1
1710614214	-1
1710614215	-1
1710614216	-1
1710614217	2.351
1710614218	2.351
1710614219	-1
1710614220	-1
1710614221	-1
1710614222	-1
1710614223	-1
1710614224	-1
1710614225	-1
1710614226	-1
1710614227	2.351
1710614228	2.351
1710614229	-1
1710614230	-1
1710614231	-1
1710614232	2.342
1710614233	2.342
1710614234	-1
1710614235	-1
1710614236	-1
1710614237	2.351
1710614238	2.351
1710614239	-1
1710614240	-1
1710614241	-1
1710614242	-1
1710614243	2.346
1710614244	2.346
1710614245	-1
1710614246	-1
1710614247	2.337
1710614248	2.337
1710614249	-1
1710614250	-1
1710614251	-1
1710614252	-1
1710614253	2.342
1710614254	2.342
1710614255	-1
1710614256	-1
1710614257	-1
1710614258	-1
1710614259	2.664
1710614260	2.566
1710614261	2.566
1710614262	2.632
1710614263	2.632
1710614264	2.375
1710614265	2.375
1710614266	2.613
1710614267	2.613
1710614268	2.576
1710614269	2.393
1710614270	2.393
1710614271	2.739
1710614272	2.739
1710614273	3.015
1710614274	3.015
1710614275	3.128
1710614276	2.926
1710614277	2.926
1710614278	2.772
1710614279	2.763
1710614280	2.763
1710614281	2.781
1710614282	2.781
1710614283	-1
1710614284	-1
1710614285	-1
1710614286	-1
1710614287	-1
1710614288	-1
1710614289	-1
1710614290	-1
1710614291	-1
1710614292	-1
1710614293	-1
1710614294	-1
1710614295	-1
1710614296	-1
1710614297	-1
1710614298	-1
1710614299	-1
1710614300	-1
1710614301	-1
1710614302	-1
1710614303	-1
1710614304	-1
1710614305	-1
1710614306	-1
1710614307	-1
1710614308	-1
1710614309	-1
1710614310	-1
1710614311	-1
1710614312	-1
1710614313	-1
1710614314	-1
1710614315	-1
1710614316	-1
1710614317	-1
1710614318	-1
1710614319	-1
1710614320	-1
1710614321	-1
1710614322	-1
1710614323	-1
1710614324	-1
1710614325	-1
1710614326	-1
1710614327	-1
1710614328	-1
1710614329	-1
1710614330	-1
1710614331	-1
1710614332	-1
1710614333	-1
1710614334	-1
1710614335	-1
1710614336	-1
1710614337	-1
1710614338	-1
1710614339	-1
1710614340	-1
1710614341	-1
1710614342	-1
1710614343	-1
1710614344	-1
1710614345	1.92
1710614346	1.92
1710614347	1.99
1710614348	1.952
1710614349	1.92
1710614350	1.92
1710614351	1.934
1710614352	1.817
1710614353	1.765
1710614354	1.765
1710614355	1.873
1710614356	2.477
1710614357	2.454
1710614358	2.365
1710614359	2.365
1710614360	2.44
1710614361	2.566
1710614362	2.566
1710614363	2.613
1710614364	2.576
1710614365	2.576
1710614366	2.562
1710614367	2.463
1710614368	2.463
1710614369	-1
1710614370	-1
1710614371	-1
1710614372	2.557
1710614373	2.557
1710614374	2.875
1710614375	2.407
1710614376	2.407
1710614377	2.389
1710614378	2.389
1710614379	2.468
1710614380	2.519
1710614381	2.519
1710614382	2.566
1710614383	2.566
1710614384	2.767
1710614385	2.795
1710614386	2.767
1710614387	2.665
1710614388	2.365
1710614389	2.365
1710614390	2.463
1710614391	2.426
1710614392	2.426
1710614393	2.444
1710614394	2.458
1710614395	2.44
1710614396	2.44
1710614397	-1
1710614398	-1
1710614399	-1
1710614400	-1
1710614401	2.472
1710614402	2.472
1710614403	-1
1710614404	-1
1710614405	2.922
1710614406	2.922
1710614407	-1
1710614408	-1
1710614409	-1
