1710613802	2024-03-16 19:30:02	399a	-43
1710613802	2024-03-16 19:30:02	6aca	-30
1710613802	2024-03-16 19:30:02	c492	-30
1710613802	2024-03-16 19:30:02	1fa0	-55
1710613803	2024-03-16 19:30:03	399a	-47
1710613803	2024-03-16 19:30:03	6aca	-31
1710613803	2024-03-16 19:30:03	1fa0	-58
1710613803	2024-03-16 19:30:03	c492	-32
1710613803	2024-03-16 19:30:03	1fa0	-56
1710613803	2024-03-16 19:30:03	2eff	-52
1710613803	2024-03-16 19:30:03	6aca	-30
1710613803	2024-03-16 19:30:03	c492	-29
1710613804	2024-03-16 19:30:04	6aca	-31
1710613804	2024-03-16 19:30:04	1fa0	-70
1710613804	2024-03-16 19:30:04	c492	-30
1710613804	2024-03-16 19:30:04	2eff	-48
1710613804	2024-03-16 19:30:04	2eff	-49
1710613804	2024-03-16 19:30:04	6aca	-31
1710613804	2024-03-16 19:30:04	c492	-29
1710613804	2024-03-16 19:30:04	1fa0	-58
1710613807	2024-03-16 19:30:07	399a	-60
1710613807	2024-03-16 19:30:07	c492	-29
1710613807	2024-03-16 19:30:07	1fa0	-55
1710613807	2024-03-16 19:30:07	6aca	-30
1710613807	2024-03-16 19:30:07	c492	-31
1710613807	2024-03-16 19:30:07	1fa0	-67
1710613807	2024-03-16 19:30:07	2eff	-49
1710613807	2024-03-16 19:30:07	6aca	-31
1710613825	2024-03-16 19:30:25	6aca	-47
1710613825	2024-03-16 19:30:25	399a	-35
1710613825	2024-03-16 19:30:25	1fa0	-54
1710613825	2024-03-16 19:30:25	c492	-31
1710613825	2024-03-16 19:30:25	399a	-33
1710613825	2024-03-16 19:30:25	c492	-31
1710613825	2024-03-16 19:30:25	1fa0	-51
1710613825	2024-03-16 19:30:25	6aca	-48
1710613825	2024-03-16 19:30:25	399a	-34
1710613825	2024-03-16 19:30:25	6aca	-51
1710613825	2024-03-16 19:30:25	1fa0	-54
1710613825	2024-03-16 19:30:25	c492	-30
1710613826	2024-03-16 19:30:26	6aca	-54
1710613826	2024-03-16 19:30:26	1fa0	-54
1710613826	2024-03-16 19:30:26	399a	-35
1710613826	2024-03-16 19:30:26	c492	-30
1710613826	2024-03-16 19:30:26	c492	-30
1710613826	2024-03-16 19:30:26	6aca	-54
1710613826	2024-03-16 19:30:26	399a	-33
1710613826	2024-03-16 19:30:26	1fa0	-56
1710613827	2024-03-16 19:30:27	399a	-37
