315579123	1980-01-01 13:52:03	on
315579128	1980-01-01 13:52:08	off
315579177	1980-01-01 13:52:57	on
315579179	1980-01-01 13:52:59	off
315579186	1980-01-01 13:53:06	on
315579187	1980-01-01 13:53:07	off
315579211	1980-01-01 13:53:31	on
315579213	1980-01-01 13:53:33	off
315579239	1980-01-01 13:53:59	on
315579242	1980-01-01 13:54:02	off
315579255	1980-01-01 13:54:15	on
315579260	1980-01-01 13:54:20	off
315579297	1980-01-01 13:54:57	on
315579300	1980-01-01 13:55:00	off
315579317	1980-01-01 13:55:17	on
315579320	1980-01-01 13:55:20	off
315579350	1980-01-01 13:55:50	on
315579352	1980-01-01 13:55:52	off
