1710618646	2024-03-16 20:50:46	1710618646	63	125
1710618647	2024-03-16 20:50:47	1710618647	54	110
1710618647	2024-03-16 20:50:47	1710618647	54	110
1710618649	2024-03-16 20:50:49	1710618649	54	110
1710618650	2024-03-16 20:50:50	1710618650	58	110
1710618650	2024-03-16 20:50:50	1710618650	58	110
1710618651	2024-03-16 20:50:51	1710618651	58	110
1710618652	2024-03-16 20:50:52	1710618652	58	110
1710618652	2024-03-16 20:50:52	1710618652	58	110
1710618653	2024-03-16 20:50:53	1710618653	58	110
1710618654	2024-03-16 20:50:54	1710618654	58	109
1710618655	2024-03-16 20:50:55	1710618655	58	109
1710618655	2024-03-16 20:50:55	1710618655	68	107
1710618656	2024-03-16 20:50:56	1710618656	62	107
1710618657	2024-03-16 20:50:57	1710618657	62	107
1710618657	2024-03-16 20:50:57	1710618657	62	107
1710618658	2024-03-16 20:50:58	1710618658	62	107
1710618659	2024-03-16 20:50:59	1710618659	62	107
1710618660	2024-03-16 20:51:00	1710618660	62	107
1710618661	2024-03-16 20:51:01	1710618661	62	107
1710618661	2024-03-16 20:51:01	1710618661	62	107
1710618662	2024-03-16 20:51:02	1710618662	62	107
1710618663	2024-03-16 20:51:03	1710618663	62	107
1710618664	2024-03-16 20:51:04	1710618664	69	108
1710618665	2024-03-16 20:51:05	1710618665	62	109
1710618666	2024-03-16 20:51:06	1710618666	66	112
1710618666	2024-03-16 20:51:06	1710618666	65	105
1710618667	2024-03-16 20:51:07	1710618667	54	115
1710618668	2024-03-16 20:51:08	1710618668	62	108
1710618669	2024-03-16 20:51:09	1710618669	73	108
1710618669	2024-03-16 20:51:09	1710618669	70	108
1710618670	2024-03-16 20:51:10	1710618670	70	118
1710618671	2024-03-16 20:51:11	1710618671	67	102
1710618672	2024-03-16 20:51:12	1710618672	62	118
1710618672	2024-03-16 20:51:12	1710618672	71	108
1710618673	2024-03-16 20:51:13	1710618673	70	109
1710618674	2024-03-16 20:51:14	1710618674	77	107
1710618675	2024-03-16 20:51:15	1710618675	69	112
1710618675	2024-03-16 20:51:15	1710618675	66	107
1710618676	2024-03-16 20:51:16	1710618676	69	115
1710618677	2024-03-16 20:51:17	1710618677	65	110
1710618678	2024-03-16 20:51:18	1710618678	74	114
1710618679	2024-03-16 20:51:19	1710618679	73	110
1710618679	2024-03-16 20:51:19	1710618679	68	111
1710618680	2024-03-16 20:51:20	1710618680	73	103
1710618681	2024-03-16 20:51:21	1710618681	70	116
1710618681	2024-03-16 20:51:21	1710618681	71	109
1710618682	2024-03-16 20:51:22	1710618682	74	113
1710618683	2024-03-16 20:51:23	1710618683	74	110
1710618684	2024-03-16 20:51:24	1710618684	68	109
1710618685	2024-03-16 20:51:25	1710618685	71	110
1710618686	2024-03-16 20:51:26	1710618686	68	110
1710618687	2024-03-16 20:51:27	1710618687	69	107
1710618688	2024-03-16 20:51:28	1710618688	71	111
1710618689	2024-03-16 20:51:29	1710618689	69	110
1710618689	2024-03-16 20:51:29	1710618689	71	109
1710618690	2024-03-16 20:51:30	1710618690	71	106
1710618691	2024-03-16 20:51:31	1710618691	70	108
1710618692	2024-03-16 20:51:32	1710618692	65	113
