1710620464	2024-03-16 21:21:04	eb38	8.6
1710620465	2024-03-16 21:21:05	1fa0	1.527
1710620465	2024-03-16 21:21:05	a304	3.165
1710620466	2024-03-16 21:21:06	c492	4.866
1710620466	2024-03-16 21:21:06	1fa0	1.448
1710620466	2024-03-16 21:21:06	a304	3.151
1710620466	2024-03-16 21:21:06	a304	3.175
1710620466	2024-03-16 21:21:06	1fa0	1.457
1710620466	2024-03-16 21:21:06	c492	4.936
1710620467	2024-03-16 21:21:07	a304	3.212
1710620467	2024-03-16 21:21:07	1fa0	1.503
1710620467	2024-03-16 21:21:07	c492	4.749
1710620467	2024-03-16 21:21:07	c492	4.796
1710620467	2024-03-16 21:21:07	a304	3.231
1710620467	2024-03-16 21:21:07	1fa0	1.517
1710620468	2024-03-16 21:21:08	1fa0	1.485
1710620468	2024-03-16 21:21:08	a304	3.255
1710620468	2024-03-16 21:21:08	eb38	5.714
1710620468	2024-03-16 21:21:08	a304	3.255
1710620468	2024-03-16 21:21:08	1fa0	1.55
1710620468	2024-03-16 21:21:08	eb38	8.595
1710620469	2024-03-16 21:21:09	1fa0	1.499
1710620469	2024-03-16 21:21:09	a304	3.208
1710620469	2024-03-16 21:21:09	c492	4.768
1710620469	2024-03-16 21:21:09	a304	3.358
1710620469	2024-03-16 21:21:09	1fa0	1.513
1710620469	2024-03-16 21:21:09	c492	4.87
1710620470	2024-03-16 21:21:10	1fa0	1.452
1710620470	2024-03-16 21:21:10	a304	3.269
1710620470	2024-03-16 21:21:10	c492	4.861
1710620470	2024-03-16 21:21:10	a304	3.226
1710620470	2024-03-16 21:21:10	1fa0	1.457
1710620470	2024-03-16 21:21:10	a304	3.264
1710620470	2024-03-16 21:21:10	1fa0	1.517
1710620470	2024-03-16 21:21:10	c492	4.861
1710620472	2024-03-16 21:21:12	a304	2.912
1710620472	2024-03-16 21:21:12	1fa0	1.794
1710620472	2024-03-16 21:21:12	a304	2.917
1710620472	2024-03-16 21:21:12	1fa0	1.737
1710620473	2024-03-16 21:21:13	a304	2.945
1710620473	2024-03-16 21:21:13	1fa0	1.859
1710620474	2024-03-16 21:21:14	1fa0	1.461
1710620474	2024-03-16 21:21:14	399a	8.553
1710620474	2024-03-16 21:21:14	1fa0	1.883
1710620474	2024-03-16 21:21:14	c492	5.002
1710620474	2024-03-16 21:21:14	1fa0	1.943
1710620475	2024-03-16 21:21:15	1fa0	1.822
1710620475	2024-03-16 21:21:15	a304	2.81
1710620475	2024-03-16 21:21:15	c492	4.973
1710620475	2024-03-16 21:21:15	a304	2.791
1710620475	2024-03-16 21:21:15	1fa0	1.855
1710620475	2024-03-16 21:21:15	c492	4.941
1710620476	2024-03-16 21:21:16	a304	2.791
1710620476	2024-03-16 21:21:16	1fa0	2.042
1710620476	2024-03-16 21:21:16	c492	4.95
1710620476	2024-03-16 21:21:16	a304	2.805
1710620476	2024-03-16 21:21:16	1fa0	2.084
1710620476	2024-03-16 21:21:16	c492	4.922
1710620481	2024-03-16 21:21:21	399a	8.558
1710620481	2024-03-16 21:21:21	a304	2.791
1710620481	2024-03-16 21:21:21	1fa0	2.159
1710620481	2024-03-16 21:21:21	c492	4.912
1710620481	2024-03-16 21:21:21	a304	2.819
1710620481	2024-03-16 21:21:21	c492	4.922
1710620481	2024-03-16 21:21:21	1fa0	2.168
1710620482	2024-03-16 21:21:22	a304	3.386
1710620482	2024-03-16 21:21:22	1fa0	1.424
1710620482	2024-03-16 21:21:22	c492	4.964
1710620485	2024-03-16 21:21:25	2eff	7.841
1710620485	2024-03-16 21:21:25	eb38	4.195
1710620485	2024-03-16 21:21:25	1fa0	1.373
1710620485	2024-03-16 21:21:25	a304	3.137
1710620486	2024-03-16 21:21:26	2eff	7.902
1710620486	2024-03-16 21:21:26	1fa0	1.391
1710620486	2024-03-16 21:21:26	eb38	8.487
1710620486	2024-03-16 21:21:26	2eff	7.892
1710620486	2024-03-16 21:21:26	eb38	8.502
1710620486	2024-03-16 21:21:26	1fa0	1.396
1710620487	2024-03-16 21:21:27	2eff	7.925
1710620487	2024-03-16 21:21:27	1fa0	1.377
1710620487	2024-03-16 21:21:27	eb38	8.656
1710620487	2024-03-16 21:21:27	a304	3.17
1710620487	2024-03-16 21:21:27	2eff	7.822
1710620487	2024-03-16 21:21:27	1fa0	1.415
1710620487	2024-03-16 21:21:27	eb38	8.628
1710620487	2024-03-16 21:21:27	a304	3.114
1710620488	2024-03-16 21:21:28	1fa0	1.406
1710620488	2024-03-16 21:21:28	c492	5.02
1710620488	2024-03-16 21:21:28	a304	3.722
1710620488	2024-03-16 21:21:28	1fa0	1.406
1710620488	2024-03-16 21:21:28	eb38	8.412
1710620489	2024-03-16 21:21:29	1fa0	1.429
1710620489	2024-03-16 21:21:29	c492	5.086
1710620489	2024-03-16 21:21:29	a304	3.456
1710620489	2024-03-16 21:21:29	a304	3.816
1710620489	2024-03-16 21:21:29	c492	5.058
1710620489	2024-03-16 21:21:29	1fa0	1.448
1710620490	2024-03-16 21:21:30	c492	5.288
1710620490	2024-03-16 21:21:30	1fa0	1.424
1710620490	2024-03-16 21:21:30	a304	3.517
1710620490	2024-03-16 21:21:30	eb38	8.225
1710620490	2024-03-16 21:21:30	1fa0	1.466
1710620490	2024-03-16 21:21:30	eb38	8.286
1710620490	2024-03-16 21:21:30	1fa0	1.494
1710620496	2024-03-16 21:21:36	a304	3.797
1710620496	2024-03-16 21:21:36	1fa0	1.466
1710620501	2024-03-16 21:21:41	a304	3.072
1710620501	2024-03-16 21:21:41	1fa0	1.7
1710620501	2024-03-16 21:21:41	c492	4.735
1710620503	2024-03-16 21:21:43	1fa0	1.696
1710620503	2024-03-16 21:21:43	a304	3.123
1710620503	2024-03-16 21:21:43	c492	4.735
1710620504	2024-03-16 21:21:44	a304	3.133
1710620504	2024-03-16 21:21:44	1fa0	1.69
1710620504	2024-03-16 21:21:44	c492	4.735
1710620504	2024-03-16 21:21:44	1fa0	1.7
1710620504	2024-03-16 21:21:44	a304	3.161
1710620504	2024-03-16 21:21:44	c492	4.73
1710620504	2024-03-16 21:21:44	a304	3.147
1710620504	2024-03-16 21:21:44	1fa0	1.728
1710620504	2024-03-16 21:21:44	c492	4.707
1710620505	2024-03-16 21:21:45	1fa0	1.686
1710620505	2024-03-16 21:21:45	c492	4.697
1710620505	2024-03-16 21:21:45	a304	3.161
1710620505	2024-03-16 21:21:45	1fa0	1.714
1710620505	2024-03-16 21:21:45	a304	3.156
1710620505	2024-03-16 21:21:45	c492	4.73
1710620506	2024-03-16 21:21:46	a304	3.156
1710620506	2024-03-16 21:21:46	eb38	8.108
1710620506	2024-03-16 21:21:46	1fa0	1.677
1710620506	2024-03-16 21:21:46	1fa0	1.696
1710620506	2024-03-16 21:21:46	a304	3.118
1710620506	2024-03-16 21:21:46	c492	4.73
1710620507	2024-03-16 21:21:47	a304	3.123
1710620507	2024-03-16 21:21:47	1fa0	1.686
1710620507	2024-03-16 21:21:47	c492	4.693
1710620507	2024-03-16 21:21:47	c492	4.697
1710620507	2024-03-16 21:21:47	1fa0	1.677
1710620507	2024-03-16 21:21:47	a304	3.175
1710620508	2024-03-16 21:21:48	1fa0	1.691
1710620508	2024-03-16 21:21:48	a304	3.147
1710620508	2024-03-16 21:21:48	c492	4.697
1710620508	2024-03-16 21:21:48	1fa0	1.658
1710620508	2024-03-16 21:21:48	c492	4.707
1710620508	2024-03-16 21:21:48	a304	3.118
1710620509	2024-03-16 21:21:49	a304	3.043
1710620509	2024-03-16 21:21:49	1fa0	1.677
1710620509	2024-03-16 21:21:49	eb38	8.141
1710620509	2024-03-16 21:21:49	a304	3.039
1710620509	2024-03-16 21:21:49	c492	4.702
1710620509	2024-03-16 21:21:49	1fa0	1.691
1710620510	2024-03-16 21:21:50	1fa0	1.719
1710620510	2024-03-16 21:21:50	a304	3.048
1710620510	2024-03-16 21:21:50	c492	4.754
1710620510	2024-03-16 21:21:50	1fa0	1.704
1710620510	2024-03-16 21:21:50	a304	3.062
1710620510	2024-03-16 21:21:50	c492	4.74
1710620515	2024-03-16 21:21:55	399a	8.835
1710620515	2024-03-16 21:21:55	a304	3.151
1710620515	2024-03-16 21:21:55	c492	4.805
1710620515	2024-03-16 21:21:55	1fa0	1.704
1710620520	2024-03-16 21:22:00	a304	3.255
1710620520	2024-03-16 21:22:00	2eff	7.128
1710620520	2024-03-16 21:22:00	1fa0	1.564
1710620520	2024-03-16 21:22:00	eb38	4.8
1710620525	2024-03-16 21:22:05	1fa0	1.494
1710620525	2024-03-16 21:22:05	eb38	5.92
1710620525	2024-03-16 21:22:05	a304	3.236
1710620533	2024-03-16 21:22:13	a304	3.395
1710620533	2024-03-16 21:22:13	1fa0	1.588
1710620538	2024-03-16 21:22:18	2eff	7.143
1710620538	2024-03-16 21:22:18	a304	3.582
1710620538	2024-03-16 21:22:18	eb38	5.672
1710620538	2024-03-16 21:22:18	1fa0	1.733
1710620543	2024-03-16 21:22:23	1fa0	1.536
1710620543	2024-03-16 21:22:23	a304	3.409
1710620543	2024-03-16 21:22:23	eb38	5.615
1710620548	2024-03-16 21:22:28	a304	3.442
1710620548	2024-03-16 21:22:28	eb38	4.364
1710620548	2024-03-16 21:22:28	1fa0	1.522
1710620553	2024-03-16 21:22:33	a304	3.582
1710620553	2024-03-16 21:22:33	eb38	4.308
1710620553	2024-03-16 21:22:33	1fa0	1.532
1710620558	2024-03-16 21:22:38	2eff	7.124
1710620558	2024-03-16 21:22:38	1fa0	1.527
1710620558	2024-03-16 21:22:38	a304	3.456
1710620558	2024-03-16 21:22:38	eb38	5.358
1710620560	2024-03-16 21:22:40	1fa0	1.475
1710620560	2024-03-16 21:22:40	a304	3.33
1710620562	2024-03-16 21:22:42	2eff	7.564
1710620562	2024-03-16 21:22:42	1fa0	1.204
1710620562	2024-03-16 21:22:42	a304	3.372
1710620562	2024-03-16 21:22:42	c492	5.536
1710620562	2024-03-16 21:22:42	2eff	7.232
1710620562	2024-03-16 21:22:42	1fa0	1.434
1710620562	2024-03-16 21:22:42	a304	3.194
1710620563	2024-03-16 21:22:43	eb38	8.085
1710620563	2024-03-16 21:22:43	a304	3.231
1710620563	2024-03-16 21:22:43	1fa0	1.424
1710620564	2024-03-16 21:22:44	2eff	7.845
1710620564	2024-03-16 21:22:44	1fa0	1.354
1710620564	2024-03-16 21:22:44	eb38	5.058
1710620564	2024-03-16 21:22:44	1fa0	1.704
1710620564	2024-03-16 21:22:44	a304	3.348
1710620564	2024-03-16 21:22:44	eb38	8.478
1710620565	2024-03-16 21:22:45	c492	5.133
1710620565	2024-03-16 21:22:45	a304	3.578
1710620565	2024-03-16 21:22:45	1fa0	1.859
1710620565	2024-03-16 21:22:45	a304	3.638
1710620565	2024-03-16 21:22:45	2eff	7.349
1710620565	2024-03-16 21:22:45	c492	5.784
1710620565	2024-03-16 21:22:45	1fa0	1.513
1710620565	2024-03-16 21:22:45	1fa0	1.499
1710620565	2024-03-16 21:22:45	eb38	8.727
1710620566	2024-03-16 21:22:46	399a	8.525
1710620566	2024-03-16 21:22:46	1fa0	1.522
1710620566	2024-03-16 21:22:46	eb38	8.403
1710620567	2024-03-16 21:22:47	1fa0	1.677
1710620567	2024-03-16 21:22:47	a304	2.744
1710620567	2024-03-16 21:22:47	c492	5.203
1710620567	2024-03-16 21:22:47	399a	8.342
1710620567	2024-03-16 21:22:47	1fa0	1.841
1710620567	2024-03-16 21:22:47	a304	2.73
1710620567	2024-03-16 21:22:47	c492	5.063
1710620568	2024-03-16 21:22:48	1fa0	1.916
1710620568	2024-03-16 21:22:48	a304	2.725
1710620568	2024-03-16 21:22:48	399a	8.384
1710620568	2024-03-16 21:22:48	c492	5.095
1710620568	2024-03-16 21:22:48	1fa0	1.448
1710620568	2024-03-16 21:22:48	a304	2.706
1710620568	2024-03-16 21:22:48	c492	5.081
1710620568	2024-03-16 21:22:48	399a	8.342
1710620569	2024-03-16 21:22:49	399a	8.337
1710620569	2024-03-16 21:22:49	a304	2.753
1710620569	2024-03-16 21:22:49	eb38	8.099
1710620569	2024-03-16 21:22:49	399a	8.398
1710620569	2024-03-16 21:22:49	eb38	8.066
1710620569	2024-03-16 21:22:49	a304	2.763
1710620570	2024-03-16 21:22:50	a304	2.875
1710620570	2024-03-16 21:22:50	1fa0	1.513
1710620570	2024-03-16 21:22:50	eb38	8.235
1710620570	2024-03-16 21:22:50	2eff	7.808
1710620570	2024-03-16 21:22:50	1fa0	1.396
1710620570	2024-03-16 21:22:50	a304	3.142
