1710618854	2024-03-16 20:54:14	1710618854	28	114
1710618855	2024-03-16 20:54:15	1710618855	28	114
1710618856	2024-03-16 20:54:16	1710618856	28	114
1710618856	2024-03-16 20:54:16	1710618856	14	94
1710618856	2024-03-16 20:54:16	1710618856	14	94
1710618857	2024-03-16 20:54:17	1710618857	14	94
1710618858	2024-03-16 20:54:18	1710618858	14	94
1710618859	2024-03-16 20:54:19	1710618859	45	103
1710618860	2024-03-16 20:54:20	1710618860	52	107
1710618861	2024-03-16 20:54:21	1710618861	52	107
1710618861	2024-03-16 20:54:21	1710618861	52	107
1710618862	2024-03-16 20:54:22	1710618862	52	107
1710618863	2024-03-16 20:54:23	1710618863	53	105
1710618863	2024-03-16 20:54:23	1710618863	53	105
1710618864	2024-03-16 20:54:24	1710618864	53	105
1710618864	2024-03-16 20:54:24	1710618864	53	105
1710618864	2024-03-16 20:54:24	1710618864	53	105
1710618864	2024-03-16 20:54:24	1710618864	53	105
1710618865	2024-03-16 20:54:25	1710618865	53	105
1710618865	2024-03-16 20:54:25	1710618865	53	105
1710618865	2024-03-16 20:54:25	1710618865	53	105
1710618865	2024-03-16 20:54:25	1710618865	53	105
1710618866	2024-03-16 20:54:26	1710618866	53	105
1710618866	2024-03-16 20:54:26	1710618866	53	105
1710618866	2024-03-16 20:54:26	1710618866	53	105
1710618867	2024-03-16 20:54:27	1710618867	53	105
1710618867	2024-03-16 20:54:27	1710618867	53	105
1710618868	2024-03-16 20:54:28	1710618868	53	105
1710618868	2024-03-16 20:54:28	1710618868	53	105
1710618868	2024-03-16 20:54:28	1710618868	53	105
1710618868	2024-03-16 20:54:28	1710618868	53	105
1710618869	2024-03-16 20:54:29	1710618869	53	105
1710618869	2024-03-16 20:54:29	1710618869	53	105
1710618870	2024-03-16 20:54:30	1710618870	53	105
1710618870	2024-03-16 20:54:30	1710618870	53	105
1710618870	2024-03-16 20:54:30	1710618870	53	105
1710618871	2024-03-16 20:54:31	1710618871	53	105
1710618871	2024-03-16 20:54:31	1710618871	53	105
1710618872	2024-03-16 20:54:32	1710618872	53	105
1710618873	2024-03-16 20:54:33	1710618873	53	105
1710618873	2024-03-16 20:54:33	1710618873	53	105
1710618873	2024-03-16 20:54:33	1710618873	53	105
1710618874	2024-03-16 20:54:34	1710618874	53	105
1710618892	2024-03-16 20:54:52	1710618892	33	467
1710618893	2024-03-16 20:54:53	1710618893	33	467
1710618893	2024-03-16 20:54:53	1710618893	33	467
1710618893	2024-03-16 20:54:53	1710618893	33	467
1710618894	2024-03-16 20:54:54	1710618894	33	467
1710618896	2024-03-16 20:54:56	1710618896	47	120
1710618896	2024-03-16 20:54:56	1710618896	47	120
1710618897	2024-03-16 20:54:57	1710618897	47	120
1710618901	2024-03-16 20:55:01	1710618901	110	138
1710618902	2024-03-16 20:55:02	1710618902	161	133
1710618902	2024-03-16 20:55:02	1710618902	186	135
1710618903	2024-03-16 20:55:03	1710618903	186	135
1710618903	2024-03-16 20:55:03	1710618903	198	135
1710618904	2024-03-16 20:55:04	1710618904	198	135
1710618905	2024-03-16 20:55:05	1710618905	147	130
1710618906	2024-03-16 20:55:06	1710618906	132	127
